transaction_id,date,hour,household_id,device_id,battery_level_start_pct,battery_level_end_pct,energy_delivered_wh,charge_duration_min,household_kerosene_use_l_this_week,is_simulated_fault_injected
T005447,2025-05-23,16,HH093,DEV0135,12.2,90.0,3.34,15.9,0.51,False
T005448,2025-05-23,17,HH095,DEV0139,26.4,100.0,18.25,85.7,0.51,False
T005449,2025-05-23,16,HH100,DEV0146,30.6,100.0,3.96,27.4,0.23,False
T005450,2025-05-23,15,HH101,DEV0147,30.2,100.0,2.51,15.4,0.1,False
T005451,2025-05-23,13,HH108,DEV0155,8.6,83.8,33.77,184.7,0.7,False
T005452,2025-05-23,16,HH110,DEV0159,11.4,97.9,3.12,16.7,0.49,False
T005453,2025-05-23,16,HH111,DEV0161,38.2,100.0,4.08,22.3,0.61,False
T005454,2025-05-23,16,HH112,DEV0163,26.2,100.0,24.87,132.1,0.36,False
T005455,2025-05-23,17,HH113,DEV0165,28.0,100.0,5.4,29.5,0.26,False
T005456,2025-05-23,17,HH114,DEV0166,5.0,75.0,4.41,21.5,0.52,False
T005457,2025-05-23,14,HH116,DEV0170,33.5,100.0,22.41,124.2,1.11,False
T005458,2025-05-23,17,HH117,DEV0171,25.4,100.0,2.69,19.0,0.36,False
T005459,2025-05-23,18,HH119,DEV0174,13.5,90.4,22.98,149.7,0.27,False
T005460,2025-05-23,13,HH121,DEV0177,36.3,100.0,3.63,20.9,0.47,False
T005461,2025-05-23,15,HH129,DEV0188,32.7,100.0,3.97,19.2,0.73,False
T005462,2025-05-23,19,HH131,DEV0190,36.3,100.0,2.99,21.6,0.52,False
T005463,2025-05-23,13,HH132,DEV0191,26.8,100.0,18.67,90.6,0.43,False
T005464,2025-05-23,14,HH134,DEV0196,30.2,100.0,5.17,26.5,0.17,False
T005465,2025-05-23,11,HH136,DEV0199,11.1,89.8,36.3,226.6,0.5,False
T005466,2025-05-23,17,HH138,DEV0203,7.2,90.3,28.35,164.2,0.22,False
T005467,2025-05-23,15,HH139,DEV0205,5.1,84.3,5.31,32.8,0.25,False
T005468,2025-05-24,15,HH001,DEV0001,6.6,85.4,27.12,168.7,0.34,False
T005469,2025-05-24,19,HH002,DEV0003,13.1,96.1,4.65,32.4,0.72,False
T005470,2025-05-24,19,HH007,DEV0008,38.0,100.0,2.36,14.4,0.22,False
T005471,2025-05-24,17,HH013,DEV0017,12.3,93.1,4.28,22.6,0.93,False
T005472,2025-05-24,16,HH014,DEV0019,32.3,100.0,3.05,16.0,0.28,False
T005473,2025-05-24,19,HH015,DEV0020,18.6,96.5,2.65,17.0,0.39,False
T005474,2025-05-24,19,HH017,DEV0022,24.4,100.0,16.86,83.9,0.7,False
T005475,2025-05-24,17,HH018,DEV0025,34.0,100.0,26.53,155.2,0.42,False
T005476,2025-05-24,17,HH024,DEV0035,14.8,88.9,40.55,226.7,0.52,False
T005477,2025-05-24,15,HH026,DEV0038,28.4,100.0,35.8,232.3,0.21,False
T005478,2025-05-24,14,HH030,DEV0044,34.3,100.0,2.3,15.3,0.08,False
T005479,2025-05-24,15,HH033,DEV0048,37.5,100.0,4.0,20.0,0.16,False
T005480,2025-05-24,16,HH035,DEV0050,12.1,97.5,28.96,131.3,0.28,False
T005481,2025-05-24,17,HH038,DEV0055,35.7,100.0,2.38,12.1,0.49,False
T005482,2025-05-24,11,HH041,DEV0060,29.3,100.0,3.61,19.7,0.14,False
T005483,2025-05-24,16,HH042,DEV0062,24.3,100.0,22.26,132.5,0.31,False
T005484,2025-05-24,16,HH046,DEV0068,24.6,100.0,35.44,165.3,0.11,False
T005485,2025-05-24,14,HH056,DEV0083,12.4,50.6,8.37,59.6,0.44,True
T005486,2025-05-24,14,HH057,DEV0084,21.2,100.0,2.52,12.7,0.71,False
T005487,2025-05-24,15,HH065,DEV0097,31.9,100.0,5.11,27.6,0.63,False
T005488,2025-05-24,15,HH069,DEV0101,13.2,100.0,47.91,251.1,0.15,False
T005489,2025-05-24,13,HH074,DEV0107,22.8,92.8,35.22,227.1,0.26,False
T005490,2025-05-24,19,HH079,DEV0115,15.1,89.3,36.51,199.4,0.25,False
T005491,2025-05-24,15,HH081,DEV0118,29.7,100.0,14.69,93.0,0.76,False
T005492,2025-05-24,14,HH091,DEV0133,8.1,94.2,3.88,19.0,0.44,False
T005493,2025-05-24,14,HH094,DEV0136,13.9,100.0,42.53,300.2,0.24,False
T005494,2025-05-24,16,HH096,DEV0140,27.0,100.0,5.26,39.4,0.19,False
T005495,2025-05-24,10,HH097,DEV0141,17.0,95.6,4.09,22.4,0.42,False
T005496,2025-05-24,19,HH099,DEV0144,11.7,89.3,5.97,28.1,0.31,False
T005497,2025-05-24,15,HH100,DEV0145,13.7,92.6,32.12,149.2,0.32,False
T005498,2025-05-24,19,HH101,DEV0147,18.2,97.3,2.85,16.5,0.08,False
T005499,2025-05-24,15,HH113,DEV0164,9.2,88.2,17.07,104.4,0.27,False
T005500,2025-05-24,18,HH117,DEV0171,26.9,100.0,2.63,12.6,0.54,False
T005501,2025-05-24,16,HH121,DEV0178,38.7,100.0,27.22,171.6,0.54,False
T005502,2025-05-24,18,HH123,DEV0180,17.9,100.0,17.16,92.3,0.28,False
T005503,2025-05-24,18,HH126,DEV0184,11.4,82.7,5.42,30.5,0.19,False
T005504,2025-05-24,17,HH127,DEV0186,38.4,100.0,31.11,149.0,0.27,False
T005505,2025-05-24,18,HH129,DEV0188,31.3,100.0,4.05,23.8,0.58,False
T005506,2025-05-24,17,HH130,DEV0189,5.2,77.6,5.14,35.3,0.26,False
T005507,2025-05-24,17,HH131,DEV0190,28.4,100.0,3.37,14.5,0.34,False
T005508,2025-05-24,19,HH132,DEV0192,24.7,96.3,3.58,16.4,0.42,False
T005509,2025-05-24,19,HH139,DEV0205,38.9,100.0,4.09,18.1,0.26,False
T005510,2025-05-25,19,HH001,DEV0001,22.1,100.0,26.8,178.9,0.37,False
T005511,2025-05-25,17,HH007,DEV0009,35.7,100.0,15.95,76.6,0.37,False
T005512,2025-05-25,19,HH011,DEV0015,22.8,100.0,46.01,262.9,0.48,False
T005513,2025-05-25,19,HH012,DEV0016,31.1,66.6,1.21,7.0,0.1,True
T005514,2025-05-25,17,HH016,DEV0021,39.7,100.0,27.44,130.2,0.38,False
T005515,2025-05-25,13,HH017,DEV0022,7.0,81.7,16.65,87.1,0.62,False
T005516,2025-05-25,15,HH022,DEV0030,32.3,100.0,3.05,15.0,0.59,False
T005517,2025-05-25,13,HH028,DEV0040,33.1,100.0,25.82,182.8,0.27,False
T005518,2025-05-25,18,HH031,DEV0046,38.3,100.0,32.08,138.0,0.41,False
T005519,2025-05-25,16,HH032,DEV0047,30.7,99.9,4.22,21.6,0.68,False
T005520,2025-05-25,11,HH033,DEV0048,26.8,100.0,4.68,29.8,0.17,False
T005521,2025-05-25,19,HH034,DEV0049,9.7,85.6,5.69,34.8,0.27,False
T005522,2025-05-25,18,HH036,DEV0052,15.2,95.1,5.91,42.1,0.6,False
T005523,2025-05-25,19,HH042,DEV0061,5.9,84.1,32.52,182.3,0.35,False
T005524,2025-05-25,16,HH045,DEV0067,24.9,100.0,38.6,196.4,0.54,False
T005525,2025-05-25,18,HH047,DEV0070,38.3,100.0,14.87,107.6,0.14,False
T005526,2025-05-25,19,HH050,DEV0074,24.0,93.9,3.22,15.2,0.6,False
T005527,2025-05-25,17,HH052,DEV0076,19.1,100.0,3.64,17.7,0.39,False
T005528,2025-05-25,16,HH054,DEV0079,14.9,91.2,3.58,19.7,0.47,False
T005529,2025-05-25,18,HH065,DEV0097,21.1,92.5,5.35,29.4,0.76,False
T005530,2025-05-25,19,HH067,DEV0099,15.9,85.9,5.6,27.3,0.68,False
T005531,2025-05-25,19,HH072,DEV0104,24.6,100.0,22.09,118.7,0.09,False
T005532,2025-05-25,17,HH073,DEV0105,7.9,83.1,4.59,22.4,0.31,False
T005533,2025-05-25,19,HH080,DEV0116,14.4,100.0,6.42,32.7,0.61,False
T005534,2025-05-25,13,HH082,DEV0121,33.0,100.0,28.94,171.8,0.71,False
T005535,2025-05-25,14,HH083,DEV0122,24.8,100.0,29.1,134.9,0.26,False
T005536,2025-05-25,13,HH089,DEV0130,5.2,85.2,3.6,22.9,0.13,False
T005537,2025-05-25,19,HH090,DEV0131,11.5,92.6,45.52,338.6,0.79,False
T005538,2025-05-25,17,HH091,DEV0133,37.0,100.0,2.84,18.0,0.39,False
T005539,2025-05-25,19,HH092,DEV0134,9.2,87.3,34.91,169.2,0.45,False
T005540,2025-05-25,16,HH094,DEV0136,29.2,100.0,34.98,211.1,0.24,False
T005541,2025-05-25,19,HH096,DEV0140,32.3,100.0,4.87,21.8,0.13,False
T005542,2025-05-25,15,HH098,DEV0142,18.3,94.7,42.02,250.4,0.73,False
T005543,2025-05-25,14,HH100,DEV0146,33.9,100.0,3.77,16.3,0.32,False
T005544,2025-05-25,18,HH101,DEV0147,5.4,83.7,2.82,16.0,0.1,False
T005545,2025-05-25,13,HH105,DEV0151,31.1,100.0,3.44,25.8,0.2,False
T005546,2025-05-25,18,HH106,DEV0152,16.0,88.9,38.4,219.1,0.16,False
T005547,2025-05-25,16,HH112,DEV0163,26.1,98.4,24.37,162.0,0.35,False
T005548,2025-05-25,18,HH114,DEV0166,37.2,100.0,3.96,17.6,0.35,False
T005549,2025-05-25,19,HH115,DEV0169,10.3,98.0,35.43,237.3,0.75,False
T005550,2025-05-25,12,HH116,DEV0170,14.2,98.7,28.48,206.2,1.13,False
T005551,2025-05-25,18,HH122,DEV0179,30.2,100.0,22.89,104.9,0.69,False
T005552,2025-05-25,18,HH126,DEV0184,39.2,100.0,4.62,33.2,0.21,False
T005553,2025-05-25,14,HH127,DEV0186,6.8,80.3,37.13,207.4,0.14,False
T005554,2025-05-25,13,HH130,DEV0189,10.4,87.0,5.44,31.4,0.24,False
T005555,2025-05-25,15,HH131,DEV0190,27.4,100.0,3.41,15.1,0.4,False
T005556,2025-05-25,13,HH133,DEV0194,30.1,100.0,40.05,179.8,0.22,False
T005557,2025-05-25,19,HH134,DEV0197,17.3,89.8,17.75,83.5,0.25,False
T005558,2025-05-25,14,HH135,DEV0198,37.3,100.0,3.64,20.9,0.15,False
T005559,2025-05-25,17,HH137,DEV0201,8.3,86.9,46.43,275.7,1.54,False
T005560,2025-05-25,13,HH140,DEV0206,26.0,99.6,18.99,126.5,0.43,False
T005561,2025-05-26,19,HH002,DEV0003,39.3,100.0,3.4,22.3,0.6,False
T005562,2025-05-26,19,HH005,DEV0006,6.5,86.3,3.11,15.3,0.48,False
T005563,2025-05-26,16,HH007,DEV0009,5.0,86.0,20.09,93.3,0.27,False
T005564,2025-05-26,19,HH011,DEV0015,13.9,85.6,42.71,237.1,0.69,False
T005565,2025-05-26,15,HH013,DEV0017,37.4,100.0,3.32,16.3,1.11,False
T005566,2025-05-26,17,HH014,DEV0019,15.0,90.5,3.4,20.3,0.28,False
T005567,2025-05-26,18,HH019,DEV0026,27.4,100.0,24.39,145.3,0.29,False
T005568,2025-05-26,16,HH023,DEV0032,25.0,100.0,44.47,328.1,0.2,False
T005569,2025-05-26,14,HH027,DEV0039,12.1,95.8,2.68,19.6,0.15,False
T005570,2025-05-26,18,HH028,DEV0040,11.3,95.2,32.4,165.4,0.27,False
T005571,2025-05-26,18,HH033,DEV0048,37.2,100.0,4.02,18.8,0.25,False
T005572,2025-05-26,15,HH036,DEV0052,17.2,91.7,5.52,29.9,0.77,False
T005573,2025-05-26,13,HH040,DEV0059,14.8,98.0,2.58,13.1,0.57,False
T005574,2025-05-26,13,HH041,DEV0060,34.7,100.0,3.33,20.9,0.16,False
T005575,2025-05-26,16,HH042,DEV0062,8.4,78.4,20.59,107.7,0.34,False
T005576,2025-05-26,13,HH043,DEV0064,24.7,100.0,34.71,189.0,0.39,False
T005577,2025-05-26,14,HH045,DEV0067,19.4,99.0,40.93,179.5,0.66,False
T005578,2025-05-26,19,HH047,DEV0069,10.0,52.6,21.93,131.7,0.13,True
T005579,2025-05-26,18,HH048,DEV0071,12.8,87.9,30.42,140.6,0.07,False
T005580,2025-05-26,14,HH051,DEV0075,7.6,94.7,4.27,22.2,0.52,False
T005581,2025-05-26,15,HH056,DEV0082,7.2,97.3,4.24,18.7,0.64,False
T005582,2025-05-26,17,HH057,DEV0085,27.2,100.0,5.53,36.3,0.88,False
T005583,2025-05-26,16,HH058,DEV0086,35.3,100.0,2.33,11.6,0.35,False
T005584,2025-05-26,19,HH059,DEV0087,34.7,100.0,3.79,21.1,0.32,False
T005585,2025-05-26,18,HH063,DEV0094,15.9,91.5,2.57,11.9,0.49,False
T005586,2025-05-26,17,HH065,DEV0096,33.3,100.0,33.02,207.4,0.79,False
T005587,2025-05-26,15,HH066,DEV0098,13.7,61.5,3.1,21.2,0.33,True
T005588,2025-05-26,19,HH071,DEV0103,35.3,100.0,4.08,19.6,0.49,False
T005589,2025-05-26,15,HH073,DEV0105,22.6,100.0,4.72,22.0,0.25,False
T005590,2025-05-26,13,HH078,DEV0114,13.9,93.3,27.96,151.4,0.78,False
T005591,2025-05-26,19,HH079,DEV0115,11.7,100.0,43.44,324.9,0.25,False
T005592,2025-05-26,16,HH081,DEV0117,10.4,100.0,21.5,101.6,0.76,False
T005593,2025-05-26,18,HH083,DEV0122,8.0,87.8,30.89,195.1,0.5,False
T005594,2025-05-26,18,HH094,DEV0136,15.8,100.0,41.59,228.2,0.16,False
T005595,2025-05-26,18,HH097,DEV0141,15.2,100.0,4.41,25.6,0.26,False
T005596,2025-05-26,18,HH099,DEV0144,21.1,100.0,6.08,34.9,0.31,False
T005597,2025-05-26,14,HH105,DEV0151,23.2,100.0,3.84,18.9,0.2,False
T005598,2025-05-26,16,HH111,DEV0162,30.2,100.0,30.71,212.4,0.61,False
T005599,2025-05-26,17,HH117,DEV0171,18.5,100.0,2.93,12.7,0.36,False
T005600,2025-05-26,15,HH118,DEV0172,31.8,100.0,31.71,149.3,0.19,False
T005601,2025-05-26,16,HH119,DEV0174,28.3,100.0,21.44,142.7,0.24,False
T005602,2025-05-26,15,HH120,DEV0176,23.5,100.0,4.9,27.9,0.39,False
T005603,2025-05-26,17,HH123,DEV0180,22.2,100.0,16.26,71.0,0.26,False
T005604,2025-05-26,16,HH124,DEV0181,33.2,100.0,29.66,176.0,0.66,False
T005605,2025-05-26,19,HH126,DEV0184,10.7,85.0,5.65,26.1,0.2,False
T005606,2025-05-26,18,HH127,DEV0185,11.8,99.1,51.62,356.4,0.27,False
T005607,2025-05-26,15,HH129,DEV0188,35.8,100.0,3.79,19.6,0.45,False
T005608,2025-05-26,12,HH134,DEV0197,37.8,100.0,15.24,79.9,0.22,False
T005609,2025-05-27,18,HH005,DEV0006,6.2,86.0,3.11,16.9,0.46,False
T005610,2025-05-27,15,HH006,DEV0007,25.6,100.0,15.33,93.1,0.82,False
T005611,2025-05-27,16,HH012,DEV0016,23.3,57.0,1.14,5.3,0.1,True
T005612,2025-05-27,12,HH016,DEV0021,30.3,100.0,31.71,182.3,0.46,False
T005613,2025-05-27,17,HH019,DEV0026,39.0,100.0,20.5,96.4,0.28,False
T005614,2025-05-27,13,HH021,DEV0028,7.2,86.8,21.57,101.5,0.45,False
T005615,2025-05-27,18,HH022,DEV0030,35.9,100.0,2.88,12.7,0.49,False
T005616,2025-05-27,17,HH023,DEV0032,21.0,100.0,46.85,204.5,0.14,False
T005617,2025-05-27,15,HH028,DEV0040,13.7,100.0,33.31,145.9,0.35,False
T005618,2025-05-27,19,HH033,DEV0048,11.9,93.1,5.2,22.6,0.18,False
T005619,2025-05-27,13,HH042,DEV0062,7.4,92.3,24.96,115.3,0.26,False
T005620,2025-05-27,19,HH043,DEV0065,15.8,86.0,2.95,18.6,0.41,False
T005621,2025-05-27,13,HH045,DEV0067,14.2,93.2,40.59,196.6,0.66,False
T005622,2025-05-27,14,HH047,DEV0070,16.3,100.0,20.17,115.1,0.11,False
T005623,2025-05-27,14,HH051,DEV0075,26.3,99.1,3.57,20.1,0.51,False
T005624,2025-05-27,16,HH053,DEV0078,8.2,100.0,18.36,121.4,0.17,False
T005625,2025-05-27,19,HH054,DEV0079,34.8,100.0,3.06,13.4,0.42,False
T005626,2025-05-27,19,HH064,DEV0095,17.3,92.1,2.32,15.5,0.76,False
T005627,2025-05-27,16,HH065,DEV0096,29.3,100.0,35.0,192.4,0.89,False
T005628,2025-05-27,17,HH069,DEV0101,10.6,100.0,49.35,294.0,0.22,False
T005629,2025-05-27,14,HH073,DEV0105,24.3,96.4,4.4,25.0,0.26,False
T005630,2025-05-27,13,HH074,DEV0107,14.6,96.6,41.24,243.5,0.27,False
T005631,2025-05-27,16,HH075,DEV0109,14.1,93.5,32.38,164.6,0.42,False
T005632,2025-05-27,18,HH076,DEV0110,32.6,100.0,24.13,129.9,0.41,False
T005633,2025-05-27,16,HH081,DEV0118,26.3,100.0,15.4,78.1,0.79,False
T005634,2025-05-27,18,HH083,DEV0122,11.1,90.9,30.87,195.4,0.42,False
T005635,2025-05-27,17,HH084,DEV0123,6.9,86.0,3.96,22.2,0.56,False
T005636,2025-05-27,19,HH085,DEV0124,13.0,92.9,26.86,144.8,0.09,False
T005637,2025-05-27,16,HH088,DEV0129,17.6,90.8,33.74,149.8,0.3,False
T005638,2025-05-27,19,HH089,DEV0130,19.1,100.0,3.64,26.0,0.1,False
T005639,2025-05-27,17,HH091,DEV0133,28.4,100.0,3.22,18.7,0.6,False
T005640,2025-05-27,14,HH094,DEV0137,10.9,97.2,4.23,26.1,0.26,False
T005641,2025-05-27,13,HH096,DEV0140,20.4,90.9,5.08,26.2,0.14,False
T005642,2025-05-27,13,HH102,DEV0148,13.9,96.3,21.84,158.4,1.03,False
T005643,2025-05-27,15,HH105,DEV0151,38.2,100.0,3.09,14.8,0.25,False
T005644,2025-05-27,18,HH109,DEV0156,29.0,100.0,5.4,23.5,0.53,False
T005645,2025-05-27,16,HH111,DEV0161,38.3,100.0,4.07,23.9,0.49,False
T005646,2025-05-27,16,HH116,DEV0170,28.8,100.0,23.99,143.0,0.68,False
T005647,2025-05-27,17,HH123,DEV0180,29.7,100.0,14.69,83.3,0.37,False
T005648,2025-05-27,16,HH127,DEV0185,12.3,100.0,51.83,274.0,0.14,False
T005649,2025-05-27,19,HH129,DEV0188,14.6,92.1,4.57,29.5,0.43,False
T005650,2025-05-27,19,HH130,DEV0189,9.7,95.3,6.08,45.3,0.23,False
T005651,2025-05-27,14,HH133,DEV0195,25.1,100.0,17.08,89.8,0.16,False
T005652,2025-05-27,17,HH138,DEV0203,26.5,100.0,25.06,135.3,0.2,False
T005653,2025-05-28,13,HH001,DEV0001,38.9,100.0,21.02,121.1,0.43,False
T005654,2025-05-28,18,HH003,DEV0004,6.3,83.0,30.52,191.8,0.61,False
T005655,2025-05-28,19,HH004,DEV0005,34.5,100.0,4.72,20.6,0.25,False
T005656,2025-05-28,19,HH006,DEV0007,20.5,98.7,16.1,86.6,0.79,False
T005657,2025-05-28,18,HH011,DEV0015,21.8,98.7,45.82,209.2,0.54,False
T005658,2025-05-28,17,HH014,DEV0019,31.5,100.0,3.08,21.8,0.26,False
T005659,2025-05-28,15,HH017,DEV0023,26.2,100.0,4.21,27.7,0.52,False
T005660,2025-05-28,16,HH019,DEV0026,9.6,92.3,27.8,153.3,0.29,False
T005661,2025-05-28,18,HH026,DEV0038,22.2,96.0,36.91,168.5,0.29,False
T005662,2025-05-28,16,HH027,DEV0039,11.1,92.8,2.61,17.2,0.18,False
T005663,2025-05-28,15,HH028,DEV0040,18.3,96.1,30.02,167.9,0.29,False
T005664,2025-05-28,16,HH030,DEV0044,38.9,100.0,2.14,14.7,0.09,False
T005665,2025-05-28,19,HH031,DEV0046,27.7,100.0,37.6,179.5,0.41,False
T005666,2025-05-28,16,HH033,DEV0048,35.3,100.0,4.14,29.2,0.3,False
T005667,2025-05-28,15,HH036,DEV0051,23.0,100.0,4.62,32.9,0.45,False
T005668,2025-05-28,17,HH042,DEV0061,7.9,88.7,33.61,231.3,0.37,False
T005669,2025-05-28,16,HH047,DEV0070,5.0,80.6,18.21,94.0,0.1,False
T005670,2025-05-28,19,HH051,DEV0075,25.9,100.0,3.63,16.9,0.38,False
T005671,2025-05-28,13,HH052,DEV0076,37.3,100.0,2.82,20.0,0.27,False
T005672,2025-05-28,17,HH054,DEV0079,18.7,97.2,3.69,18.9,0.27,False
T005673,2025-05-28,16,HH056,DEV0082,25.1,100.0,3.52,20.1,0.66,False
T005674,2025-05-28,17,HH057,DEV0084,17.6,100.0,2.64,17.8,0.89,False
T005675,2025-05-28,14,HH059,DEV0087,15.9,98.1,4.77,21.9,0.23,False
T005676,2025-05-28,13,HH061,DEV0091,5.7,88.6,4.97,32.9,0.6,False
T005677,2025-05-28,19,HH064,DEV0095,25.9,95.0,2.14,14.6,0.78,False
T005678,2025-05-28,15,HH065,DEV0097,16.6,100.0,6.26,27.0,0.72,False
T005679,2025-05-28,17,HH067,DEV0099,14.4,99.9,6.84,44.5,0.88,False
T005680,2025-05-28,18,HH069,DEV0101,15.9,94.2,43.22,186.8,0.26,False
T005681,2025-05-28,13,HH074,DEV0108,23.7,100.0,4.27,31.6,0.21,False
T005682,2025-05-28,17,HH075,DEV0109,32.0,100.0,27.74,188.4,0.32,False
T005683,2025-05-28,16,HH077,DEV0112,13.1,92.6,5.8,32.5,0.45,False
T005684,2025-05-28,17,HH078,DEV0113,35.2,100.0,3.43,14.7,0.52,False
T005685,2025-05-28,19,HH081,DEV0117,28.1,100.0,17.26,77.3,0.84,False
T005686,2025-05-28,18,HH089,DEV0130,30.2,100.0,3.14,14.5,0.11,False
T005687,2025-05-28,16,HH092,DEV0134,35.8,100.0,28.7,154.9,0.33,False
T005688,2025-05-28,13,HH095,DEV0139,10.8,86.8,18.84,117.2,0.85,False
T005689,2025-05-28,16,HH100,DEV0146,25.5,98.7,4.17,18.0,0.26,False
T005690,2025-05-28,17,HH102,DEV0148,32.8,100.0,17.81,95.7,0.92,False
T005691,2025-05-28,19,HH104,DEV0150,35.2,100.0,21.32,136.2,0.25,False
T005692,2025-05-28,18,HH121,DEV0178,21.5,100.0,34.85,157.1,0.54,False
T005693,2025-05-28,19,HH122,DEV0179,7.4,85.1,25.49,124.1,0.54,False
T005694,2025-05-28,14,HH128,DEV0187,17.7,92.2,3.13,18.6,0.09,False
T005695,2025-05-28,17,HH131,DEV0190,38.0,100.0,2.91,14.1,0.33,False
T005696,2025-05-28,19,HH132,DEV0191,39.1,100.0,15.53,116.3,0.48,False
T005697,2025-05-28,19,HH134,DEV0196,27.1,100.0,5.39,26.4,0.24,False
T005698,2025-05-28,18,HH138,DEV0203,37.9,100.0,21.18,128.9,0.19,False
T005699,2025-05-29,19,HH001,DEV0001,10.7,93.4,28.47,186.6,0.31,False
T005700,2025-05-29,15,HH002,DEV0003,27.6,100.0,4.05,24.6,0.52,False
T005701,2025-05-29,15,HH007,DEV0009,33.1,100.0,16.59,119.0,0.33,False
T005702,2025-05-29,19,HH016,DEV0021,27.0,100.0,33.21,236.0,0.36,False
T005703,2025-05-29,16,HH017,DEV0023,27.0,100.0,4.16,18.2,0.83,False
T005704,2025-05-29,15,HH018,DEV0025,37.7,100.0,25.04,111.8,0.6,False
T005705,2025-05-29,19,HH020,DEV0027,7.1,83.6,2.68,13.6,0.16,False
T005706,2025-05-29,19,HH021,DEV0028,24.8,100.0,20.38,96.6,0.47,False
T005707,2025-05-29,17,HH027,DEV0039,31.3,100.0,2.2,16.0,0.16,False
T005708,2025-05-29,14,HH032,DEV0047,30.3,100.0,4.25,19.2,0.55,False
T005709,2025-05-29,18,HH033,DEV0048,12.8,98.1,5.46,27.6,0.18,False
T005710,2025-05-29,18,HH034,DEV0049,15.5,98.8,6.25,28.8,0.27,False
T005711,2025-05-29,14,HH035,DEV0050,11.4,93.5,27.83,188.7,0.41,False
T005712,2025-05-29,14,HH037,DEV0053,6.2,96.3,4.24,18.2,0.52,False
T005713,2025-05-29,19,HH046,DEV0068,7.4,91.9,39.7,231.7,0.12,False
T005714,2025-05-29,11,HH047,DEV0069,22.6,75.0,26.96,125.1,0.11,True
T005715,2025-05-29,11,HH049,DEV0073,19.2,100.0,3.39,24.5,0.1,False
T005716,2025-05-29,16,HH057,DEV0085,35.0,100.0,4.94,23.7,0.68,False
T005717,2025-05-29,12,HH059,DEV0087,11.5,91.6,4.65,22.7,0.29,False
T005718,2025-05-29,19,HH061,DEV0091,35.1,100.0,3.89,16.8,0.43,False
T005719,2025-05-29,19,HH067,DEV0099,17.6,100.0,6.59,29.9,0.46,False
T005720,2025-05-29,12,HH072,DEV0104,7.5,89.7,24.08,103.9,0.05,False
T005721,2025-05-29,17,HH075,DEV0109,31.5,100.0,27.95,126.5,0.34,False
T005722,2025-05-29,16,HH076,DEV0110,35.9,100.0,22.95,98.7,0.54,False
T005723,2025-05-29,19,HH077,DEV0112,12.7,91.4,5.75,39.6,0.4,False
T005724,2025-05-29,16,HH078,DEV0113,16.4,100.0,4.43,23.2,0.86,False
T005725,2025-05-29,19,HH089,DEV0130,10.0,88.2,3.52,21.2,0.13,False
T005726,2025-05-29,18,HH092,DEV0134,26.5,100.0,32.85,141.4,0.42,False
T005727,2025-05-29,16,HH093,DEV0135,19.6,100.0,3.46,23.4,0.31,False
T005728,2025-05-29,18,HH095,DEV0139,32.7,100.0,16.69,107.8,0.51,False
T005729,2025-05-29,14,HH096,DEV0140,8.7,94.8,6.2,35.6,0.2,False
T005730,2025-05-29,18,HH100,DEV0146,32.9,100.0,3.82,18.0,0.25,False
T005731,2025-05-29,17,HH103,DEV0149,20.5,100.0,3.42,17.4,0.67,False
T005732,2025-05-29,17,HH104,DEV0150,6.6,86.1,26.15,181.8,0.17,False
T005733,2025-05-29,17,HH105,DEV0151,22.2,100.0,3.89,22.5,0.28,False
T005734,2025-05-29,14,HH108,DEV0155,15.2,100.0,38.08,226.7,0.34,False
T005735,2025-05-29,19,HH111,DEV0162,12.1,86.7,32.81,175.4,0.62,False
T005736,2025-05-29,17,HH112,DEV0163,26.6,100.0,24.74,111.2,0.3,False
T005737,2025-05-29,15,HH115,DEV0169,12.1,85.1,29.51,178.7,0.56,False
T005738,2025-05-29,13,HH117,DEV0171,29.7,100.0,2.53,11.7,0.45,False
T005739,2025-05-29,10,HH119,DEV0175,26.4,100.0,18.55,110.0,0.37,False
T005740,2025-05-29,17,HH120,DEV0176,10.8,99.7,5.69,30.8,0.42,False
T005741,2025-05-29,18,HH121,DEV0178,35.4,100.0,28.68,187.4,0.64,False
T005742,2025-05-29,16,HH123,DEV0180,25.6,100.0,15.55,69.6,0.41,False
T005743,2025-05-29,19,HH124,DEV0181,27.9,100.0,32.01,236.4,0.84,False
T005744,2025-05-29,13,HH125,DEV0182,7.8,88.8,26.66,172.8,0.29,False
T005745,2025-05-29,14,HH129,DEV0188,20.4,100.0,4.7,25.0,0.65,False
T005746,2025-05-29,17,HH134,DEV0197,24.9,97.0,17.67,129.6,0.21,False
T005747,2025-05-30,16,HH001,DEV0001,27.0,100.0,25.11,187.7,0.3,False
T005748,2025-05-30,15,HH003,DEV0004,34.8,100.0,25.95,165.7,0.78,False
T005749,2025-05-30,16,HH005,DEV0006,6.2,79.2,2.85,21.1,0.48,False
T005750,2025-05-30,16,HH006,DEV0007,36.9,100.0,13.0,64.9,0.69,False
T005751,2025-05-30,19,HH009,DEV0013,10.0,93.0,4.65,21.9,0.17,False
T005752,2025-05-30,13,HH012,DEV0016,7.5,52.2,1.52,7.8,0.12,True
T005753,2025-05-30,15,HH016,DEV0021,17.7,92.5,34.05,229.4,0.31,False
T005754,2025-05-30,19,HH018,DEV0024,6.3,96.9,6.16,44.1,0.55,False
T005755,2025-05-30,16,HH021,DEV0029,39.6,100.0,2.42,10.4,0.29,False
